mukey,FirstOfslopegradwta,FirstOfbrockdepmin,SumOfksat_weight1,SumOfsand_weight1,SumOfsilt_weight1,SumOfclay_weight1,SumOffieldcap_weight1,SumOfwiltpt_weight1,SumOfmaxdepth_weight,texture,texdesc,texcl
1386959,12,94,17.24051841,59.23778007,30.13233931,5.506857111,13.88727,6.112034727,88.96,FSL,Fine sandy loam,Fine sandy loam
1386960,20,94,16.97321969,59.16840134,30.19618611,5.554942217,13.91748957,6.12548324,89.08,FSL,Fine sandy loam,Fine sandy loam
1386961,44.29999924,76,21.92786105,57.50845828,30.69884146,6.186474326,14.58874118,6.566272111,82.24,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1386962,37.20000076,,116.76557,88.89600011,16.79700005,1.906999991,9.852699909,3.230099976,100,LS,Loamy sand,Loamy sand
1386964,1,,13.25184995,8.179300032,3.572600008,0.5781,49.85942132,14.33966968,100,MUCK,Muck,
1395613,5.900000095,38,22.72630719,57.55660963,28.65013382,5.06988589,15.96799329,7.619443843,80.2,SL,Sandy loam,Sandy loam
1395694,20,38,21.87957863,56.99259854,28.52704838,5.005862598,16.45100409,8.266416079,74.32,SL,Sandy loam,Sandy loam
1395695,11.80000019,41,15.5538432,52.41762131,32.65776098,7.515028498,16.95899204,8.401042219,68.1,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1395699,11.80000019,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
1395700,5,,100.026,87.2279,10.6481,1.374,7.657500053,2.793659976,100,GRV-S,Very gravelly sand,Sand
1395701,2,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
1395702,19.89999962,,103.804,88.89730004,10.98330002,1.539399996,7.848480078,2.927619976,100,GRV-S,Very gravelly sand,Sand
1419828,1.100000024,,29.58149802,68.51065997,27.66144003,3.8279,13.90095004,5.13078001,100,FSL,Fine sandy loam,Fine sandy loam
1419831,1.899999976,,30.25433201,69.53041999,26.34568001,4.1239,13.05943009,4.246780007,100,FSL,Fine sandy loam,Fine sandy loam
1903065,23.70000076,0,13.01871764,42.23590026,26.09246098,6.031523235,14.07164159,7.078703295,53.9,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903066,25,48,30.49526375,66.14806244,22.35357812,7.222473722,14.39790662,6.750483933,72.36842105,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903067,2,,3.381875028,16.85979999,52.28445001,32.95575,30.00200031,18.40980016,100,SIC,Silty clay,Silty clay
1903069,30,,104.4,88.68450005,11.40500002,1.310499995,8.209400017,2.708800002,100,GRV-S,Very gravelly sand,Sand
1903070,2,,49.25580503,81.80045073,41.55080038,3.99875,15.51204983,5.070349967,100,FSL,Fine sandy loam,Fine sandy loam
1903071,5,,15.190102,61.62321006,28.68959003,4.767199998,15.34974016,6.566759967,100,FSL,Fine sandy loam,Fine sandy loam
1903072,6,,6.810440047,69.70940028,24.78760007,5.503,13.26830003,6.219700125,100,FSL,Fine sandy loam,Fine sandy loam
1903073,1,,59.15599762,81.987,15.076,3.937,12.04380003,4.265099996,100,GRV-S,Very gravelly sand,Sand
1903074,5.900000095,,38.13907,66.42055945,23.77326993,3.626170038,13.0503501,5.216309984,100,GR-LS,Gravelly loamy sand,Loamy sand
1903075,5.800000191,,36.50434,64.80035939,24.0739399,3.825700042,13.73274009,5.361119987,100,GR-LS,Gravelly loamy sand,Loamy sand
1903076,6,,19.84816074,64.68629548,24.90715621,10.40654945,15.33688113,7.227358077,92.8,GR-SL,Gravelly sandy loam,Sandy loam
1903082,9,41,23.29000092,65.47742884,25.64744859,8.875121951,16.29991365,8.55019845,61.94736842,GR-SL,Gravelly sandy loam,Sandy loam
1903083,24.70000076,41,15.42041983,47.69562144,29.08984146,6.809890116,16.62709301,8.547548918,58.45,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903084,20,46,32.24715029,50.35807983,38.31449867,7.60599681,15.64682371,6.145960787,71.21052632,FSL,Fine sandy loam,Fine sandy loam
1903085,21.5,36,29.6856216,63.77816247,29.05842792,7.163409611,13.66115314,6.353528671,80.10526316,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903417,9.899999619,,70.77999878,,,,,,100,VAR,Variable,
1903843,30,,104.4,88.68450005,11.40500002,1.310499995,8.209400017,2.708800002,100,GRV-S,Very gravelly sand,Sand
1903844,19.60000038,,12.7068805,58.498,30.2996,6.4924,16.08610998,7.60676986,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903845,11.69999981,,12.5980705,58.4422,30.3096,6.5082,16.14262998,7.648169861,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903846,6,,5.292500048,71.26400024,23.08600006,5.65,12.00600028,5.104999921,100,GR-LS,Gravelly loamy sand,Loamy sand
1903847,20,,91.73999786,74.15100037,22.58900009,3.26,6.681000166,2.199000013,100,GRV-LS,Very gravelly loamy sand,Loamy sand
1903848,12,41,9.170000076,55.79999924,36.70000076,7.5,16.57073151,8.721951601,41,VFSL,Very fine sandy loam,Very fine sandy loam
1903849,9,41,23.29000092,65.5879498,25.10573664,9.306312769,16.83284469,9.041045318,57.47058824,GR-SL,Gravelly sandy loam,Sandy loam
1903850,9,,9.469817003,54.40847391,38.68227826,3.057943478,14.54211037,5.472604337,96.76,FSL,Fine sandy loam,Fine sandy loam
1903851,30,46,13.47566945,48.7292428,31.23882088,4.301470912,20.05078616,8.076364758,67.2,FSL,Fine sandy loam,Fine sandy loam
1903852,12,,9.875282718,52.80988181,39.33129474,7.858823529,15.44376464,6.831647156,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903854,48,,11.20248056,54.84545652,36.00363043,4.09873913,16.47731745,6.561273862,94.6,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903855,27.29999924,,13.6399945,56.95003997,31.28323999,7.276720002,16.07894,7.472779975,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
1903857,20,,10.16133371,53.30033292,39.76188969,6.937777778,15.25333302,6.683222237,100,FSL,Fine sandy loam,Fine sandy loam
1903858,20,46,25.24799175,47.37950091,40.32043967,8.140819964,16.87445002,6.713250291,67.82352941,FSL,Fine sandy loam,Fine sandy loam
1903865,3.5,,9.50860092,44.8204,28.7484,3.4712,22.54180029,7.704240041,100,CB-FSL,Cobbly fine sandy loam,Fine sandy loam
1903873,24.70000076,41,15.42041983,47.69562144,29.08984146,6.809890116,16.62709301,8.547548918,58.45,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
2409045,25,,15.82498,61.66321006,28.69119003,4.765599998,15.24322016,6.496599967,100,FSL,Fine sandy loam,Fine sandy loam
2494321,2,,49.93474795,72.4565,19.691,4.4525,14.94448007,5.672430071,100,FSL,Fine sandy loam,Fine sandy loam
2494322,5.800000191,,8.186023,62.00584005,29.47326002,5.280899995,14.00144991,5.892969945,100,GR-SL,Gravelly sandy loam,Sandy loam
2494323,4.800000191,,8.159428,61.4012,29.852,5.5068,14.23869991,6.036759942,100,GR-SL,Gravelly sandy loam,Sandy loam
2494326,2.200000048,,3.649619918,34.8395,54.3415,10.819,23.3146502,9.197599892,100,SIL,Silt loam,Silt loam
2494328,2.200000048,,3.649619918,34.8395,54.3415,10.819,23.3146502,9.197599892,100,SIL,Silt loam,Silt loam
2494329,3.900000095,,25.26984898,60.6596,31.7751,3.0853,13.35824989,4.948759998,100,CB-SL,Cobbly sandy loam,Sandy loam
2494339,1.899999976,,33.87690684,53.9281,50.7915,22.5904,31.36916899,15.82409011,100,SR- SICL LS,Stratified silty clay loam to loamy sand,Loamy sand
2494341,20,,7.140867785,57.422,37.7112381,4.866761905,15.21425468,6.444165848,98.15,FSL,Fine sandy loam,Fine sandy loam
2494342,20,,10.50484102,54.31935915,36.6658662,4.24928169,16.02670426,6.615086555,98.55,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
2494343,45,48,10.07683402,35.55218161,23.84043057,4.720483059,14.37259944,5.707145086,43.58,FSL,Fine sandy loam,Fine sandy loam
2507087,35,,18.47948448,56.90701549,33.21171972,3.641969014,15.14130257,6.07264194,99.13,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
2507088,5.800000191,,178.0917441,79.823,9.3865,2.0405,10.82849996,2.730750029,100,GRX-COS,Extremely gravelly coarse sand,Coarse sand
2507089,11.30000019,,178.0917441,79.823,9.3865,2.0405,10.82849996,2.730750029,100,GRX-COS,Extremely gravelly coarse sand,Coarse sand
2507090,19.79999924,,189.265888,80.5597,8.5809,1.9294,10.74715996,2.644410028,100,GRX-COS,Extremely gravelly coarse sand,Coarse sand
2520123,6,38,16.43734312,58.78863897,29.89179731,5.5459243,14.27536703,6.392502001,87.02,FSL,Fine sandy loam,Fine sandy loam
2520127,0.200000003,,17.4206,6.379,2.10875,0.26225,52.59924944,8.893199852,100,MUCK,Muck,
2520129,42.20000076,,96.04570913,108.4235,33.421,7.3055,20.80845026,7.054600139,100,SR- LVFS LFS,Stratified loamy very fine sand to loamy fine sand,Loamy fine sand
2520130,0.899999976,,10,1.045,1.805,0.316666667,53.92466816,15.19733296,100,MUCK,Muck,
2520133,19.89999962,,25.01594071,60.98649699,30.9007291,2.037121739,13.16041518,4.373622245,98.38,FSL,Fine sandy loam,Fine sandy loam
2520134,4,,26.39218373,62.01688693,29.96923912,2.053221739,13.36442517,4.598822237,98.38,GR-LS,Gravelly loamy sand,Loamy sand
2520136,12,,23.03886948,60.97358696,30.72703913,2.007721739,13.62216518,4.495762243,98.38,FSL,Fine sandy loam,Fine sandy loam
2568230,4,71,16.08300961,53.15687416,32.09281415,3.094512554,18.7756893,7.530325831,83.34,FSL,Fine sandy loam,Fine sandy loam
2568231,12,48,15.34517551,48.50014881,34.04642857,5.280803571,16.2256991,6.059553444,67.2,FSL,Fine sandy loam,Fine sandy loam
2568233,3.700000048,,8.155921609,53.46788696,35.21673913,3.869721739,15.82155528,5.87199225,98.38,CB-FSL,Cobbly fine sandy loam,Fine sandy loam
2568234,5,46,14.24863932,47.43464224,32.1966973,4.728409308,21.37961869,8.678785366,59.1,FSL,Fine sandy loam,Fine sandy loam
2568235,12,46,14.1888235,47.85275093,32.83737121,4.770061482,21.44239521,8.687110583,61.18,FSL,Fine sandy loam,Fine sandy loam
2568236,19.70000076,46,14.31962498,48.29488382,32.31733876,4.649534844,21.35152078,8.739672994,62.47,FSL,Fine sandy loam,Fine sandy loam
2568237,44.70000076,46,14.5456748,49.06411511,31.76972484,4.66748267,21.48389426,8.849997779,61.39,FSL,Fine sandy loam,Fine sandy loam
276561,2,,6.612500058,36.85699947,50.86800053,12.275,22.74900011,9.65800014,100,SIL,Silt loam,Silt loam
276562,6,,6.612500058,36.85699947,50.86800053,12.275,22.74900011,9.65800014,100,SIL,Silt loam,Silt loam
276563,12,,6.612500058,36.85699947,50.86800053,12.275,22.74900011,9.65800014,100,SIL,Silt loam,Silt loam
276564,20,,6.612500058,36.85699947,50.86800053,12.275,22.74900011,9.65800014,100,SIL,Silt loam,Silt loam
276565,6,,6.612500058,36.85699947,50.86800053,12.275,23.30100035,10.38800029,100,SIL,Silt loam,Silt loam
276566,12,,6.612500058,36.85699947,50.86800053,12.275,23.30100035,10.38800029,100,SIL,Silt loam,Silt loam
276567,20,,6.612500058,36.85699947,50.86800053,12.275,23.30100035,10.38800029,100,SIL,Silt loam,Silt loam
276568,6,,6.612500058,36.85699947,50.86800053,12.275,23.10100035,10.30800018,100,SIL,Silt loam,Silt loam
276569,12,,6.612500058,36.85699947,50.86800053,12.275,23.38100027,10.40800018,100,SIL,Silt loam,Silt loam
276570,20,,6.612500058,36.85699947,50.86800053,12.275,23.38100027,10.40800018,100,SIL,Silt loam,Silt loam
276571,29.60000038,,11.65985228,56.25906087,35.28671739,3.217265217,15.58753567,5.770536522,95.14,FSL,Fine sandy loam,Fine sandy loam
276572,4,,5.134399986,38.59700035,54.40299965,7,17.35100036,5.334999909,100,GR-SIL,Gravelly silt loam,Silt loam
276574,2,,111.3466002,40.36999969,18.36999992,11,15.41599979,6.661999912,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276575,6,,111.3466002,40.36999969,18.36999992,11,15.41599979,6.661999912,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276576,12,,111.3466002,40.36999969,18.36999992,11,15.41599979,6.661999912,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276577,20,,111.3466002,40.36999969,18.36999992,11,15.41599979,6.661999912,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276578,8,,111.3466002,40.36999969,18.36999992,11,15.41599979,6.661999912,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276579,2,,98.50730786,85.18585997,13.42235,1.73179,9.066929885,2.307659995,100,LFS,Loamy fine sand,Loamy fine sand
276580,9,38,9.170000076,39.27906977,42.22093023,18.5,25.71395328,11.74883701,43,L,Loam,Loam
276581,9,0,9.170000076,39.27906977,42.22093023,18.5,25.71395328,11.74883701,43,L,Loam,Loam
276582,20,0,9.170000076,39.27906977,42.22093023,18.5,25.71395328,11.74883701,43,L,Loam,Loam
276583,2,,67.78679867,39.31999969,17.76999992,12.99,17.22200022,8.210000229,100,FSL,Fine sandy loam,Fine sandy loam
276584,9,,5.601875051,36.74874979,56.78125021,6.47,17.81500015,5.766750106,100,GR-SIL,Gravelly silt loam,Silt loam
276585,2,,117.0061986,80.93499977,15.22499994,3.84,6.667999926,2.058999989,100,GRV-S,Very gravelly sand,Sand
276586,6,,117.0061986,80.93499977,15.22499994,3.84,6.667999926,2.058999989,100,GRV-S,Very gravelly sand,Sand
276587,12,,117.0061986,80.93499977,15.22499994,3.84,6.667999926,2.058999989,100,GRV-S,Very gravelly sand,Sand
276588,20,,117.0061986,80.93499977,15.22499994,3.84,6.667999926,2.058999989,100,GRV-S,Very gravelly sand,Sand
276589,30,,106.895,88.25925003,21.39850001,3.192249998,7.734350036,2.741349982,100,GRV-SL,Very gravelly sandy loam,Sandy loam
276590,2,,19.76000071,42.9749999,51.52499962,5.5,15.42499971,5.024999976,100,VFSL,Very fine sandy loam,Very fine sandy loam
276591,2,,53.98499918,29.5,13.75,9.75,12.67500019,6.124999881,100,SR- GRV-S,Stratified very gravelly sand,Sand
276592,2,,53.72609993,42.86999969,30.84000031,8.24,16.88900035,7.625000234,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276593,6,,53.72609993,42.86999969,30.84000031,8.24,16.88900035,7.625000234,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
276594,2,,15.52400045,33.56000118,18.24000008,21.8,28.08399982,14.43700029,100,VFS SI,"Very fine sand, silt",Very fine sand
276595,6,,15.52400045,33.56000118,18.24000008,21.8,28.08399982,14.43700029,100,VFS SI,"Very fine sand, silt",Very fine sand
276596,2,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
276597,5,,100.026,87.2279,10.6481,1.374,7.657500053,2.793659976,100,GRV-S,Very gravelly sand,Sand
276598,11.80000019,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
276599,19.89999962,,103.804,88.89730004,10.98330002,1.539399996,7.848480078,2.927619976,100,GRV-S,Very gravelly sand,Sand
276600,2,,111.3761762,33.7940003,12.98433341,3.821666667,7.356000099,2.64722221,100,GRV-S,Very gravelly sand,Sand
276601,6,,111.6216284,33.22680033,12.93720008,3.8185,7.248200104,2.59499999,100,GRV-S,Very gravelly sand,Sand
276602,11.30000019,,103.0477781,42.05580054,16.86570013,4.2235,8.170700147,3.044999993,100,GR-SL,Gravelly sandy loam,Sandy loam
276603,18.70000076,,103.0477781,42.05580054,16.86570013,4.2235,8.170700147,3.044999993,100,GR-SL,Gravelly sandy loam,Sandy loam
276604,2,,6.365000056,24.2239999,54.0759996,21.7,22.96400057,11.77199976,100,SIL,Silt loam,Silt loam
276605,6,,6.365000056,24.2239999,54.0759996,21.7,22.96400057,11.77199976,100,SIL,Silt loam,Silt loam
276606,2,,6.365000056,24.2239999,54.0759996,21.7,23.91999985,12.89200005,100,SIL,Silt loam,Silt loam
276607,6,,6.365000056,24.2239999,54.0759996,21.7,23.91999985,12.89200005,100,SIL,Silt loam,Silt loam
276608,12,,6.365000056,24.2239999,54.0759996,21.7,23.91999985,12.89200005,100,SIL,Silt loam,Silt loam
276609,30,,7.829375067,39.92550054,52.78074946,7.29375,18.95712449,6.77787513,100,GR-SIL,Gravelly silt loam,Silt loam
276610,2,,9.170000076,30.13299944,63.82699776,6.04,18.70100042,4.777000053,100,SIL,Silt loam,Silt loam
276611,28.5,46,14.66685083,49.06777759,33.30881653,4.784679608,22.72543227,8.974635645,64.1,CN-L,Channery loam,Loam
276612,2,,7.760000229,38.72999887,40.78500069,20.485,26.52800068,13.81699974,100,L,Loam,Loam
276613,2,,7.125500206,53.28199991,26.91299965,19.805,23.5379995,16.26400013,100,FSL,Fine sandy loam,Fine sandy loam
276614,1,,144.09048,111.9118904,23.4559502,3.822159964,11.27161002,3.672140055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
276615,5,,144.34248,112.0711104,23.2930502,3.795839964,11.18909002,3.661660056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
276616,10,,144.84648,112.3895504,22.96725021,3.743199964,11.02405002,3.640700056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
276617,20,,146.36906,108.3349004,23.1390002,3.726099966,10.5225,3.430600055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,Sand
276618,6,,8.902100105,45.24299938,43.44700062,11.31,19.37399996,6.969999847,100,GR-L,Gravelly loam,Loam
276619,12,,8.902100105,45.24299938,43.44700062,11.31,19.37399996,6.969999847,100,GR-L,Gravelly loam,Loam
276620,20,,8.902100105,45.24299938,43.44700062,11.31,19.37399996,6.969999847,100,GR-L,Gravelly loam,Loam
276621,6,,8.902100105,45.24299938,43.44700062,11.31,18.97099983,6.738999972,100,GR-L,Gravelly loam,Loam
276622,12,,8.902100105,45.24299938,43.44700062,11.31,18.97099983,6.738999972,100,GR-L,Gravelly loam,Loam
276623,20,,8.902100105,45.24299938,43.44700062,11.31,20.04200031,7.116999912,100,GR-L,Gravelly loam,Loam
276624,12,,8.902100105,45.24299938,43.44700062,11.31,19.06099983,6.774999938,100,GR-L,Gravelly loam,Loam
276625,20,,8.902100105,45.24299938,43.44700062,11.31,18.91699997,6.702999835,100,GR-L,Gravelly loam,Loam
276626,2,,91.73999786,91.86400024,2.536000004,5.6,12.1320002,4.987999992,100,S,Sand,Sand
276627,6,,91.73999786,91.86400024,2.536000004,5.6,12.1320002,4.987999992,100,S,Sand,Sand
276628,12,,91.73999786,91.86400024,2.536000004,5.6,12.1320002,4.987999992,100,S,Sand,Sand
276629,20,,91.73999786,91.86400024,2.536000004,5.6,12.1320002,4.987999992,100,S,Sand,Sand
276630,0.200000003,,11.68800001,8.238349908,8.908900034,2.70275,50.04330007,8.241499822,100,MUCK,Muck,
276631,9,,9.469817003,54.40847391,38.68227826,3.057943478,14.54211037,5.472604337,96.76,FSL,Fine sandy loam,Fine sandy loam
276632,3.700000048,,8.155921609,53.46788696,35.21673913,3.869721739,15.82155528,5.87199225,98.38,CB-FSL,Cobbly fine sandy loam,Fine sandy loam
276635,6,,23.29000092,63.39800171,28.26700087,8.335,17.33399995,7.709999855,100,FSL,Fine sandy loam,Fine sandy loam
276636,12,,23.29000092,63.39800171,28.26700087,8.335,17.33399995,7.709999855,100,FSL,Fine sandy loam,Fine sandy loam
276637,20,,23.29000092,63.39800171,28.26700087,8.335,16.98599973,7.536000021,100,FSL,Fine sandy loam,Fine sandy loam
276638,6,,23.29000092,63.83500206,27.83000051,8.335,19.44900014,10.36100002,100,FSL,Fine sandy loam,Fine sandy loam
276639,12,,23.29000092,63.83500206,27.83000051,8.335,19.44900014,10.36100002,100,FSL,Fine sandy loam,Fine sandy loam
276640,20,,23.29000092,63.39800171,28.26700087,8.335,19.0429997,10.12899969,100,FSL,Fine sandy loam,Fine sandy loam
276641,6,,23.29000092,63.39800171,28.26700087,8.335,19.22699952,10.22099982,100,FSL,Fine sandy loam,Fine sandy loam
276642,12,,23.29000092,63.39800171,28.26700087,8.335,19.22699952,10.22099982,100,FSL,Fine sandy loam,Fine sandy loam
276643,20,,23.29000092,63.39800171,28.26700087,8.335,19.22699952,10.22099982,100,FSL,Fine sandy loam,Fine sandy loam
276644,30,,16.51922406,54.8544712,35.41053016,9.735,19.14888202,8.599352818,100,FSL,Fine sandy loam,Fine sandy loam
276645,4,,23.29000092,63.39800171,28.26700087,8.335,16.98599973,7.536000021,100,FSL,Fine sandy loam,Fine sandy loam
276646,1,,9.170000076,21.50000048,69.75000191,8.75,22.25,6.924999952,100,SIL,Silt loam,Silt loam
276647,6,,6.502400017,34.51399986,54.37600014,11.11,19.6169996,6.986999764,100,SIL,Silt loam,Silt loam
276648,12,,6.502400017,34.51399986,54.37600014,11.11,19.6169996,6.986999764,100,SIL,Silt loam,Silt loam
276649,20,,6.502400017,34.51399986,54.37600014,11.11,19.6169996,6.986999764,100,SIL,Silt loam,Silt loam
276650,12,,6.502400017,34.51399986,54.37600014,11.11,21.3590004,8.882999921,100,SIL,Silt loam,Silt loam
276651,20,,6.502400017,34.51399986,54.37600014,11.11,21.3590004,8.882999921,100,SIL,Silt loam,Silt loam
276652,12,38,17.47588292,37.31243973,44.18756027,18.5,17.31938267,8.094889128,46.29411765,GRV-L,Very gravelly loam,Loam
276653,30,38,16.30758292,36.55639624,44.94360376,18.5,17.14687225,7.93956838,48.36263736,GRV-L,Very gravelly loam,Loam
276654,8.800000191,46,15.18205623,49.66733938,32.75611849,4.569003858,22.23348332,9.008994981,66.6,FSL,Fine sandy loam,Fine sandy loam
276657,2,,141.2795967,36.9959993,8.238999825,2.385,12.46899991,3.085000041,100,S FS,"Sand, fine sand",Sand
276658,2,,23.29000092,25.69999924,66.64999695,7.65,24.41999989,8.81999979,100,SIL,Silt loam,Silt loam
277378,1.899999976,,69.78688791,70.84035,27.4545,3.04515,11.28954964,3.439999956,100,LFS,Loamy fine sand,Loamy fine sand
277379,5,,77.40147999,72.82769001,27.36755001,2.914759999,11.18046963,3.373139957,100,LFS,Loamy fine sand,Loamy fine sand
277380,11,,69.565,72.82740002,27.87375001,3.048849998,11.34334964,3.444799959,100,LFS,Loamy fine sand,Loamy fine sand
277381,4.699999809,,27.30689951,62.90130222,35.35370027,4.545,14.77669989,4.842999917,100,FSL,Fine sandy loam,Fine sandy loam
277382,4,,16.28313968,43.64320058,77.25880243,10.398,23.62380023,8.387799838,100,SIL,Silt loam,Silt loam
277383,6,,5.398660047,51.49340074,41.96184936,6.54475,15.33630029,5.169300011,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277384,11.10000038,,5.398660047,51.49340074,41.96184936,6.54475,15.33630029,5.169300011,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277385,6,,5.645820063,51.02239972,38.61710028,10.3605,18.42170029,8.828999802,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277386,12,,5.398660047,50.04754978,39.28520032,10.66725,18.8439003,9.102949794,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277387,20,,5.257250031,50.25754993,38.96145036,10.781,19.04120033,9.279649808,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277388,6,,5.645820063,51.02239972,38.61710028,10.3605,18.23250029,8.782699794,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277389,12,,5.462110047,51.23239987,38.29335032,10.47425,18.3428503,8.855349802,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277390,6,,20.88829576,65.77850008,26.01925002,5.77975,14.7385001,6.936750029,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277391,12,,20.88829576,65.77850008,26.01925002,5.77975,14.7317001,6.932500029,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277392,20,,20.74688574,65.98850023,25.69550006,5.8935,14.92010013,7.090500044,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277393,9,0,20.06363366,65.21936817,24.08170169,5.845596491,12.44125246,4.90171578,83.46666667,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277394,20,0,20.06363366,65.21936817,24.08170169,5.845596491,12.44125246,4.90171578,83.46666667,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277395,4,,6.44356507,17.1272997,60.87194881,24.90075,28.54460005,15.99449993,100,SIC,Silty clay,Silty clay
277397,1,,322.2778,86.75768003,6.536110009,1.366209999,9.813460006,2.721740014,100,COS,Coarse sand,Coarse sand
277398,4.900000095,,322.2778,86.75768003,6.536110009,1.366209999,9.813460006,2.721740014,100,COS,Coarse sand,Coarse sand
277399,10,,323.64,87.48790002,6.881750012,1.430349998,9.783800008,2.676100015,100,COS,Coarse sand,Coarse sand
277400,6,,11.349301,57.81825263,33.39692105,8.784826316,14.03601374,6.56169202,99.76,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277401,11.80000019,,10.239703,58.23337787,33.11108316,8.655538949,14.0341911,6.55413623,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277402,4.900000095,,14.83743183,55.00156316,32.7887,8.131315789,15.89359141,7.204336885,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277403,11.69999981,,13.52703183,55.27126316,32.576,8.074315789,15.98037141,7.261476882,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277404,20,,20.78284079,65.04755077,29.39895019,5.5535,13.77969979,6.347149952,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277405,6,,19.30921071,65.46725071,28.86400018,5.66875,13.66174985,6.29879994,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277406,12,,19.30921071,65.46725071,28.86400018,5.66875,13.66174985,6.29879994,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277407,20,,20.78284079,65.04755077,29.39895019,5.5535,13.68844978,6.310199915,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277408,27.5,,24.59554623,64.69176044,28.05004008,7.1442,14.35238996,7.113959954,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277409,6,0,19.72310663,66.19258809,28.24094114,5.566470588,12.45399999,4.916705896,81.17647059,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277410,11.60000038,41,15.53983934,49.28098083,28.52595731,6.846669002,15.1478714,7.280901549,77,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277411,12,0,18.8171864,66.40507164,27.83100005,5.763928571,12.61050002,5.141500071,86.28571429,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277412,20,0,18.55474352,66.70507186,27.36850011,5.926428571,12.76814289,5.245285797,86.28571429,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277413,2,,98.50730786,85.18585997,13.42235,1.73179,9.066929885,2.307659995,100,LFS,Loamy fine sand,Loamy fine sand
277414,3,,57.96941366,98.03050223,19.67025027,6.999249911,19.83594999,8.145949998,100,LS,Loamy sand,Loamy sand
277415,2,,71.44537859,86.85510046,40.79040158,5.3545,16.02949958,4.900599987,100,SIL,Silt loam,Silt loam
277416,5.599999905,,70.07330864,85.04635051,42.19540168,5.45825,16.35404955,4.958899985,100,SIL,Silt loam,Silt loam
277417,12,,87.08891847,90.31510038,41.58490165,5.1,15.48004956,4.361350007,100,SIL,Silt loam,Silt loam
277418,2,,60.4065586,66.00955094,33.24655039,5.793899988,14.97240002,5.964100024,100,S,Sand,Sand
277419,6,,74.88447829,74.35320053,21.91280013,3.734,6.600200018,2.046199993,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
